RegionID,SizeRank,RegionName,RegionType,StateName,Mar_2018,Apr_2018,May_2018,Jun_2018,Jul_2018,Aug_2018,Sept_2018,Oct_2018,Nov_2018,Dec_2018,Jan_2019,Feb_2019,Mar_2019,Apr_2019,May_2019,Jun_2019,Jul_2019,Aug_2019,Sept_2019,Oct_2019,Nov_2019,Dec_2019,Jan_2020,Feb_2020,Mar_2020,Apr_2020,May_2020,Jun_2020,Jul_2020,Aug_2020,Sept_2020,Oct_2020,Nov_2020,Dec_2020,Jan_2021,Feb_2021,Mar_2021,Apr_2021,May_2021,Jun_2021,Jul_2021,Aug_2021,Sept_2021,Oct_2021,Nov_2021,Dec_2021,Jan_2022,Feb_2022,Mar_2022,Apr_2022,May_2022,Jun_2022,Jul_2022,Aug_2022,Sept_2022,Oct_2022,Nov_2022,Dec_2022,Jan_2023,Feb_2023,Mar_2023,Apr_2023,May_2023,Jun_2023,Jul_2023,Aug_2023,Sept_2023,Oct_2023,Nov_2023,Dec_2023,Jan_2024,Feb_2024,Mar_2024,Apr_2024,May_2024
102001,0,United States,country,,0.146669601,0.151548835,0.166976081,0.18062261,0.19689863,0.208963883,0.214080647,0.219129222,0.205815668,0.177599011,0.163757758,0.156785196,0.173022233,0.173846581,0.188275155,0.200867735,0.213738732,0.220027306,0.224252205,0.223181265,0.206360354,0.174928717,0.15859678,0.169243516,0.175581908,0.160352919,0.143316917,0.147899922,0.15978268,0.161701543,0.161071792,0.162572848,0.15834604,0.144366743,0.128491646,0.11223542,0.107420516,0.100341783,0.103411626,0.11419322,0.134515499,0.156736428,0.170674394,0.173884776,0.1647638,0.142846694,0.124139331,0.107879805,0.107247088,0.110756474,0.133627263,0.171846362,0.216010646,0.249186797,0.264028203,0.268169342,0.260435527,0.228901979,0.210715048,0.190024167,0.193618676,0.179547349,0.18391148,0.191277025,0.206377719,0.219896449,0.230039059,0.241257991,0.238511079,0.210727633,0.19631991,0.187824739,0.204636571,0.209905562,0.222676822
394913,1,"New York, NY",msa,NY,0.120110614,0.12820444,0.14846973,0.168089726,0.179008551,0.178316652,0.181122827,0.188267032,0.182467013,0.151320729,0.136482939,0.131247247,0.152319395,0.157034644,0.176739304,0.190487377,0.197168551,0.187489809,0.186980664,0.187246541,0.178167586,0.142482906,0.127277121,0.140841703,0.144789398,0.115809907,0.087052978,0.091637849,0.12009971,0.135312327,0.146337032,0.149705117,0.143468521,0.122883234,0.105294722,0.090946769,0.094534513,0.095590298,0.104889239,0.11473307,0.12319148,0.12996541,0.132555386,0.133677885,0.126503655,0.10502147,0.089408042,0.083644162,0.095456635,0.100934791,0.115598974,0.135304429,0.15341051,0.15890175,0.15898378,0.164876102,0.166501846,0.142301483,0.12933696,0.114121593,0.122683608,0.114139144,0.1219723,0.125965548,0.129401493,0.125603602,0.128543416,0.138859296,0.142119362,0.121821282,0.109128151,0.099951098,0.110121072,0.112605779,0.124048705
753899,2,"Los Angeles, CA",msa,CA,0.14742013,0.154234653,0.17506403,0.191659932,0.210073814,0.22898477,0.243757715,0.258540218,0.24957644,0.211441574,0.193620795,0.177963496,0.195458914,0.190424808,0.202016569,0.212455937,0.22326622,0.228701963,0.229227286,0.223270374,0.201132016,0.162959599,0.140920468,0.138082596,0.144172615,0.140030937,0.138710358,0.149086405,0.155694043,0.155021275,0.153356333,0.155951574,0.150394626,0.13734577,0.122824025,0.110436242,0.106358967,0.099927849,0.0984503,0.101219643,0.111372912,0.126084306,0.135960166,0.134525266,0.12387435,0.103719462,0.086413557,0.073625915,0.074937447,0.084537803,0.114450672,0.163607519,0.216195781,0.250189426,0.261573347,0.265035275,0.256050038,0.218945152,0.192615314,0.164204404,0.163139132,0.141301487,0.138671749,0.137706584,0.147047016,0.159169302,0.17202212,0.185246936,0.185823922,0.16248562,0.148862935,0.136149551,0.146256437,0.144775504,0.158821501
394463,3,"Chicago, IL",msa,IL,0.189776283,0.205430404,0.238655172,0.267191737,0.289917253,0.300414629,0.308026175,0.309257598,0.282125689,0.227416413,0.196155936,0.189437965,0.218026083,0.233064894,0.265026944,0.291854117,0.313860262,0.32033678,0.32792155,0.323649209,0.290589126,0.232187905,0.201075767,0.215019393,0.231038513,0.217845919,0.203138759,0.214914622,0.239259281,0.250901642,0.258541205,0.258614135,0.243200014,0.205284776,0.171664328,0.147915847,0.149799629,0.148983765,0.157984366,0.175437344,0.201955877,0.230604264,0.247783228,0.25131843,0.233788958,0.193449297,0.162951839,0.13977655,0.141251562,0.140845198,0.161811272,0.197241135,0.239460136,0.271834122,0.288128581,0.29196215,0.282533409,0.240030906,0.214052479,0.186329379,0.187660723,0.170135553,0.172739002,0.180904684,0.201960098,0.220959019,0.237995287,0.250368566,0.250504707,0.218030294,0.192630318,0.167910991,0.171775283,0.17327177,0.188012191
394514,4,"Dallas, TX",msa,TX,0.166376937,0.169266408,0.195220969,0.22088044,0.252308842,0.274018733,0.277031926,0.278711007,0.260710129,0.229435837,0.208006922,0.19373733,0.206751352,0.207796885,0.226646101,0.247599187,0.270015633,0.281726156,0.284644497,0.279544292,0.259773609,0.224771487,0.206748099,0.211949158,0.215898568,0.199372036,0.185123543,0.191915722,0.200484563,0.197939753,0.187131222,0.179175333,0.164405258,0.146973053,0.126690874,0.102255385,0.088984169,0.075275684,0.077829112,0.08824888,0.115494506,0.144028992,0.159956689,0.156527653,0.13702444,0.113076013,0.092223405,0.076263107,0.074612561,0.08760627,0.12210133,0.181273244,0.252810481,0.316978988,0.351183052,0.359329112,0.348070665,0.310190781,0.284152953,0.252192275,0.249438994,0.236940675,0.246465648,0.261398443,0.284260984,0.309933135,0.321547732,0.328447151,0.316329026,0.277093027,0.25398132,0.24140355,0.258678399,0.267362377,0.287999899
394692,5,"Houston, TX",msa,TX,0.189772066,0.199676834,0.224666451,0.248872742,0.269688993,0.281621054,0.276277945,0.271025084,0.248565765,0.215004026,0.203167312,0.200107395,0.221274418,0.220516388,0.236981798,0.261188494,0.285420209,0.294908396,0.291372274,0.281036297,0.259051172,0.2240328,0.210180562,0.222756193,0.235470437,0.216565998,0.19806634,0.203427786,0.221273851,0.227510407,0.224498139,0.218473853,0.206179553,0.18663845,0.173484551,0.152571016,0.150841266,0.139973535,0.145618939,0.155597498,0.179053066,0.208023582,0.221614467,0.217983589,0.198070056,0.171214051,0.157252314,0.14413106,0.145901277,0.144312194,0.161487339,0.193532227,0.241102142,0.28302669,0.30861835,0.313126636,0.300467007,0.261895797,0.242089657,0.224687134,0.230256272,0.215897905,0.223105055,0.234861046,0.258518635,0.277109037,0.286131793,0.288608367,0.272334577,0.234824654,0.219847767,0.219036588,0.243824964,0.256783854,0.269843032
395209,6,"Washington, DC",msa,VA,0.135871572,0.138078063,0.16570477,0.197837172,0.232327152,0.249603711,0.255956402,0.269168016,0.253358544,0.218728854,0.182838118,0.160902396,0.165431009,0.167561752,0.19223721,0.21487841,0.232369857,0.236277777,0.241930418,0.248780284,0.237974969,0.202515649,0.168053208,0.155040269,0.155215446,0.154782724,0.152477792,0.155936551,0.155804993,0.153000428,0.156469039,0.166963032,0.173891719,0.166867099,0.150239637,0.127910191,0.116717627,0.108484731,0.117230516,0.135868747,0.162837146,0.191074146,0.211241866,0.221929378,0.213703837,0.18307017,0.149317505,0.119208726,0.110520228,0.109940565,0.134120315,0.181286881,0.231535747,0.265787755,0.27667658,0.284919906,0.283562292,0.25042196,0.219319161,0.18103634,0.168772328,0.149057854,0.154090289,0.162812433,0.179761801,0.193681306,0.209315801,0.228183846,0.233306639,0.211030156,0.183493381,0.159221199,0.157968375,0.162418357,0.176854558
394974,7,"Philadelphia, PA",msa,PA,0.171924336,0.168698848,0.191096515,0.20780038,0.231397795,0.233199228,0.239484775,0.251393156,0.249066769,0.219164672,0.198758808,0.184226132,0.198451163,0.201241019,0.219698674,0.234630018,0.239411689,0.234475539,0.240819271,0.250936067,0.24684745,0.211937098,0.188822552,0.192351005,0.191780335,0.160108885,0.132733735,0.14087455,0.166466649,0.174135867,0.175956039,0.18299998,0.192504017,0.182211955,0.167346345,0.143138735,0.137246094,0.128943547,0.136219336,0.149451004,0.169800984,0.18686455,0.199506448,0.207470372,0.203723352,0.180994802,0.158816477,0.140963609,0.140352589,0.138674401,0.155510302,0.182297631,0.213063675,0.230273092,0.241899276,0.24948353,0.252478953,0.227030166,0.213066844,0.193721112,0.19483508,0.17994041,0.183099798,0.186533278,0.193774744,0.199607178,0.208967645,0.226662057,0.235861829,0.217092955,0.201192959,0.180658053,0.184079998,0.181814307,0.191958185
394856,8,"Miami, FL",msa,FL,0.173306682,0.173671899,0.175165504,0.17198963,0.169982385,0.171806818,0.171444162,0.180732173,0.182075363,0.174172298,0.180118266,0.188467328,0.207868038,0.202044989,0.195547686,0.185131083,0.176452481,0.167746073,0.167461009,0.17051435,0.170869391,0.160005648,0.163148982,0.189801498,0.194347411,0.165905249,0.129828684,0.125634398,0.136206516,0.137584472,0.135305143,0.134228179,0.130232872,0.123920583,0.123638129,0.118288195,0.116790775,0.102609124,0.096800939,0.094415072,0.104242466,0.114337176,0.121334572,0.11987579,0.11456186,0.102984216,0.095720426,0.086909748,0.087712968,0.090421025,0.111249752,0.144756517,0.180525189,0.202369801,0.20843269,0.21559551,0.217870427,0.203807609,0.199273554,0.191556661,0.202593798,0.18874204,0.186630703,0.180447021,0.179096394,0.177688569,0.181118508,0.197912636,0.209997348,0.200566181,0.206548683,0.213483886,0.238806082,0.240891765,0.243506663
394347,9,"Atlanta, GA",msa,GA,0.162273427,0.170518586,0.190259303,0.208498442,0.225629737,0.237456975,0.242178527,0.250877332,0.240913941,0.215894233,0.204164829,0.191316846,0.208526711,0.209937279,0.232362242,0.246062869,0.258478229,0.265549021,0.270145887,0.272193432,0.255663362,0.224924758,0.20497364,0.20854749,0.20870298,0.195032996,0.184610598,0.190375928,0.196016212,0.187256667,0.181987988,0.177682783,0.171002628,0.151029768,0.135400822,0.120427798,0.118203247,0.11147422,0.112084607,0.118706162,0.135588112,0.155685993,0.169311128,0.169971277,0.159608226,0.140402342,0.12939964,0.117322007,0.119362731,0.123269792,0.14597166,0.18136659,0.228426845,0.272133764,0.30384978,0.318422011,0.313720192,0.277070781,0.255473508,0.233340053,0.23269379,0.206587883,0.197570681,0.200566098,0.219202149,0.239787869,0.254338427,0.268225293,0.268041458,0.237827491,0.222332171,0.211949849,0.232249511,0.238727973,0.256778854
394404,10,"Boston, MA",msa,MA,0.121782545,0.127847945,0.154537414,0.185833913,0.205668604,0.211474653,0.228244915,0.249487826,0.251666339,0.206095375,0.173703695,0.148460073,0.155115215,0.154836742,0.177188319,0.203413191,0.217206931,0.217785949,0.230776349,0.246809623,0.239756485,0.191896325,0.150596244,0.136603077,0.138174223,0.132987606,0.134936393,0.147105332,0.158239471,0.162243557,0.169577358,0.183900158,0.183789335,0.163125752,0.131396645,0.10591781,0.09221113,0.087372677,0.093904713,0.113194714,0.129500518,0.142204016,0.150099723,0.159530988,0.160967217,0.137136709,0.106836528,0.079765331,0.073698596,0.075860117,0.092125897,0.120853577,0.157537194,0.18125293,0.200521296,0.215470108,0.226617402,0.194466747,0.163392122,0.129139519,0.125889625,0.113487231,0.118277668,0.131620547,0.148503755,0.155885889,0.168781692,0.187569311,0.201934528,0.171456745,0.140244973,0.109747453,0.117292085,0.122749485,0.143291393
394976,11,"Phoenix, AZ",msa,AZ,0.223923029,0.219836864,0.22640107,0.226596581,0.232188199,0.243537003,0.253804667,0.267965778,0.263450046,0.2456855,0.251067216,0.258218261,0.282006392,0.269642128,0.261851534,0.248178776,0.23813946,0.231273191,0.231147536,0.239201534,0.238794942,0.222419617,0.208413756,0.209079733,0.210110431,0.208333993,0.196970309,0.186529942,0.162829297,0.143374672,0.139916166,0.147647267,0.150428665,0.141540817,0.121695831,0.097345227,0.083516019,0.077305957,0.082233343,0.095928287,0.12102914,0.145760845,0.162207193,0.163525191,0.155429396,0.139345234,0.120762912,0.103522896,0.099414131,0.111139221,0.156502259,0.233372973,0.325146048,0.39326801,0.430731841,0.439154966,0.417684567,0.357066623,0.320744539,0.294891012,0.301323545,0.270532278,0.251007483,0.23443684,0.228839805,0.239918403,0.252943165,0.284017168,0.296595434,0.270206205,0.267044859,0.274540475,0.318845116,0.330245806,0.340581778
395057,12,"San Francisco, CA",msa,CA,0.077254166,0.078052282,0.095583247,0.109618896,0.12995585,0.14835289,0.170959439,0.199390664,0.201610971,0.177026435,0.149839855,0.129476003,0.133739064,0.131810069,0.14694681,0.165175806,0.178866833,0.188807322,0.193153948,0.201807631,0.190847832,0.156293608,0.120776228,0.099517833,0.099864572,0.09814934,0.109517607,0.12879495,0.149322871,0.154821498,0.157734549,0.156126846,0.147432526,0.124975897,0.10041702,0.083530832,0.076493246,0.072670703,0.073265252,0.079318758,0.092138052,0.106304923,0.118891424,0.124042539,0.116840501,0.093416227,0.073143415,0.060623182,0.066040335,0.075068685,0.102584349,0.152146405,0.207090026,0.241555686,0.255079878,0.261589347,0.256464108,0.219091658,0.184729975,0.149578861,0.145530929,0.129658456,0.135601363,0.142112994,0.154316965,0.163187222,0.174312312,0.192136127,0.198109011,0.166269727,0.14178349,0.11793183,0.130020594,0.134188132,0.157225772
395025,13,"Riverside, CA",msa,CA,0.172994208,0.178529564,0.187539879,0.193656907,0.205573356,0.224781877,0.233093863,0.241758999,0.232445326,0.20471277,0.195473553,0.184408361,0.201586594,0.194733032,0.201616802,0.205977416,0.215801243,0.223711038,0.226771843,0.224813104,0.209066173,0.181315405,0.168316169,0.176238376,0.182553887,0.166932999,0.144946642,0.135556926,0.128915604,0.116585302,0.111925772,0.114872995,0.115080258,0.107321798,0.096223732,0.082244537,0.075782875,0.068924592,0.075559308,0.082673944,0.101464948,0.120560665,0.140610307,0.146430972,0.140301974,0.123310615,0.103229716,0.089908219,0.087905818,0.105059305,0.144108462,0.202002838,0.258340356,0.290219768,0.30216816,0.302507845,0.289629426,0.249610199,0.224234439,0.202100227,0.204316823,0.183012751,0.177113735,0.17514249,0.184363852,0.197082327,0.206083736,0.216841256,0.216281662,0.192351758,0.178567304,0.170846457,0.189127616,0.198021245,0.212263889
394532,14,"Detroit, MI",msa,MI,0.163580782,0.161544524,0.178948499,0.20200138,0.234255027,0.263842109,0.282608533,0.29369517,0.275947236,0.235535827,0.208856612,0.188241996,0.196979909,0.195227018,0.214193608,0.237437363,0.266938353,0.290721858,0.303598487,0.303829705,0.279630271,0.237108519,0.207060344,0.203394759,0.201614745,0.156372872,0.138307867,0.150254114,0.193887947,0.204483533,0.204673761,0.204805713,0.199932486,0.181689074,0.152799965,0.127035838,0.113252411,0.108338348,0.110694669,0.129686377,0.159302708,0.191986274,0.210957849,0.21716353,0.211227069,0.186709007,0.16290635,0.135322148,0.130023723,0.126383085,0.144292827,0.174136589,0.21858111,0.256670316,0.276405729,0.280974879,0.272569704,0.242063291,0.219051442,0.187590693,0.177554766,0.157226187,0.15923397,0.170910122,0.188355374,0.206892346,0.218553671,0.235038778,0.238423143,0.217842216,0.197938059,0.178964791,0.176436623,0.17110774,0.172025661
395078,15,"Seattle, WA",msa,WA,0.096632502,0.096178222,0.114690765,0.150193382,0.193725598,0.241881093,0.279109347,0.313195725,0.304119211,0.253402703,0.208894806,0.166783122,0.166730508,0.158064205,0.185317908,0.216859384,0.247482968,0.265968766,0.27552691,0.279199958,0.251796633,0.204063098,0.151948285,0.125498101,0.117488488,0.128440649,0.15070711,0.169207492,0.172593495,0.170521444,0.176451571,0.183494971,0.170283571,0.14778228,0.113848929,0.091540231,0.077346515,0.072088132,0.081153734,0.093284543,0.113663655,0.135808734,0.152036174,0.159607783,0.147777368,0.123929116,0.09082197,0.063827816,0.052566497,0.064368294,0.114494717,0.201410766,0.290663172,0.339911119,0.355635688,0.361384333,0.352384608,0.300491881,0.259736354,0.214973396,0.203080302,0.16653275,0.166840346,0.184910017,0.213950383,0.239884928,0.252862753,0.268971508,0.266548759,0.226831356,0.185881413,0.147541955,0.147113599,0.149387329,0.179133424
394865,16,"Minneapolis, MN",msa,MN,0.114787155,0.120706602,0.140950226,0.163771227,0.194622346,0.218697644,0.237909456,0.252348634,0.237026745,0.190956993,0.151225047,0.122031143,0.126738683,0.125682788,0.148947867,0.173484775,0.20027099,0.219949042,0.240085663,0.251144324,0.235858584,0.19163013,0.155258955,0.141674692,0.143745147,0.143148129,0.143305057,0.153347851,0.152780022,0.153208221,0.153544011,0.165869984,0.167926658,0.151624787,0.123087398,0.094672466,0.084789506,0.080209592,0.091013639,0.106872787,0.136603724,0.167598894,0.197826328,0.211998547,0.20568968,0.17600945,0.139484679,0.104830352,0.092114483,0.092891691,0.120216796,0.16064085,0.205876434,0.244033579,0.267387092,0.287436763,0.285629575,0.243199005,0.206072846,0.159328568,0.14825603,0.126482742,0.140108811,0.162822397,0.19393065,0.219700946,0.24799469,0.274456416,0.280274639,0.237279571,0.195763576,0.159960242,0.165894261,0.172339067,0.193110568
395056,17,"San Diego, CA",msa,CA,0.188635635,0.197692784,0.224639499,0.241615276,0.256179303,0.278907552,0.291237245,0.313740379,0.302288606,0.261978465,0.234319348,0.210583572,0.226700448,0.215809138,0.228399423,0.241559945,0.256543548,0.263616507,0.26347866,0.259153815,0.23554965,0.195876057,0.169842295,0.162669299,0.167434921,0.163564331,0.16596344,0.170873237,0.172457362,0.164061196,0.162363257,0.166120927,0.161229373,0.145593201,0.126034395,0.10832403,0.099309409,0.088414829,0.089635275,0.098995499,0.122000114,0.144668542,0.160916676,0.159988256,0.143744206,0.118747147,0.090764294,0.073841227,0.068091323,0.082736316,0.124081455,0.194383991,0.273281732,0.318890393,0.332754099,0.325075132,0.313112352,0.269715928,0.231814659,0.190893212,0.17792045,0.147587419,0.141451346,0.146619144,0.166652332,0.183464139,0.196622329,0.213288823,0.219332838,0.19933997,0.181826857,0.165352028,0.172301705,0.176165289,0.196648555
395148,18,"Tampa, FL",msa,FL,0.242401066,0.243187759,0.247018058,0.253439431,0.264984499,0.272635427,0.272937328,0.27838356,0.272348571,0.251657161,0.25117641,0.252898627,0.274357012,0.265398116,0.264932456,0.262901929,0.26590647,0.263496048,0.263690331,0.255490563,0.25136571,0.232208486,0.237489955,0.250683604,0.257455696,0.23591977,0.211413747,0.20786992,0.211805834,0.208187732,0.204444705,0.205329969,0.206139299,0.198157114,0.183843069,0.162005403,0.144062059,0.124655206,0.11758742,0.127603656,0.147693073,0.171358199,0.184907653,0.186883051,0.176267804,0.157837729,0.138325834,0.119994272,0.11141769,0.121571305,0.154967261,0.213697902,0.284882359,0.339378455,0.359885524,0.355348731,0.351511994,0.327051298,0.323870976,0.302555384,0.307344996,0.281928392,0.278889632,0.275822717,0.284827485,0.293013768,0.305092179,0.326944262,0.334482415,0.305215756,0.29667845,0.29613667,0.331055257,0.339945112,0.351308972
394530,19,"Denver, CO",msa,CO,0.13908827,0.154038831,0.184246002,0.216920372,0.252429288,0.281871635,0.298766462,0.320115794,0.305288629,0.259985675,0.217201501,0.192524095,0.204513919,0.210891923,0.238709434,0.271541198,0.302014375,0.319763666,0.330198869,0.328063915,0.300687758,0.247838389,0.206307476,0.183523108,0.178820079,0.160809822,0.178568083,0.206665826,0.235999956,0.23101264,0.222695558,0.211455811,0.196418176,0.164508964,0.132635501,0.10284513,0.088786487,0.07674721,0.077730566,0.09404742,0.132164337,0.168544445,0.192537936,0.197496238,0.182843613,0.154308137,0.111426561,0.079122722,0.068221603,0.082464518,0.126733855,0.202632594,0.288371767,0.353196564,0.379816136,0.387189414,0.37316638,0.321182086,0.270191959,0.219302693,0.205756945,0.190561428,0.207491161,0.233785732,0.266613468,0.291015621,0.308250198,0.321523506,0.311413983,0.257644047,0.217799738,0.196883188,0.222356655,0.247789093,0.285644327
394358,20,"Baltimore, MD",msa,MD,0.172870587,0.173700052,0.201870693,0.229626873,0.261815391,0.273117684,0.277136168,0.288700128,0.280480426,0.247715,0.219511423,0.196460793,0.207435646,0.21484258,0.243806574,0.265935383,0.2745205,0.275253563,0.280408066,0.286720925,0.270807716,0.23306461,0.206051751,0.205623307,0.206650674,0.192976485,0.183157576,0.188690942,0.195771712,0.185079756,0.177723257,0.182079763,0.191815746,0.190448369,0.171724532,0.145327578,0.127815849,0.120094648,0.128262223,0.147150467,0.171157688,0.198343019,0.218432897,0.228488357,0.222585074,0.19716862,0.173500509,0.151846838,0.145000976,0.137718938,0.150722908,0.178926347,0.217918164,0.2471464,0.262069736,0.270903069,0.271188395,0.248099935,0.229749573,0.200750483,0.191807805,0.168846917,0.170163765,0.175251773,0.193816697,0.206627879,0.223388651,0.246325324,0.256451551,0.240125393,0.215573852,0.194155788,0.197175267,0.201278019,0.211547839
395121,21,"St. Louis, MO",msa,MO,0.17444633,0.177641708,0.193822033,0.211739936,0.234488227,0.246331037,0.250246147,0.250846704,0.234938403,0.198727831,0.175381059,0.161737183,0.172044548,0.17517448,0.193506542,0.21288636,0.227050057,0.237673045,0.242679687,0.245029198,0.225866061,0.192100724,0.166449269,0.176421868,0.177558675,0.169499967,0.152018617,0.165227133,0.175702581,0.176570378,0.177175815,0.18193401,0.18576478,0.171586833,0.147804521,0.123485515,0.115170966,0.112228131,0.117751151,0.132295451,0.153791606,0.1773652,0.194784935,0.199977005,0.191190192,0.169607279,0.150571354,0.124773799,0.113298062,0.107919842,0.124652234,0.1518187,0.187937648,0.222923367,0.239667931,0.247665334,0.245947743,0.22651972,0.21153883,0.183582861,0.1732375,0.15224351,0.154791207,0.165979084,0.181731779,0.197045394,0.213366571,0.236690368,0.250734864,0.227656595,0.206161787,0.177836609,0.175761419,0.173926555,0.182486373
394943,22,"Orlando, FL",msa,FL,0.193275917,0.200029416,0.209631745,0.219050179,0.23535444,0.250319603,0.257937625,0.265518519,0.259682835,0.233963171,0.226296082,0.217006191,0.233953045,0.226880512,0.23475591,0.241196499,0.250052026,0.25355246,0.249615478,0.236242379,0.225568864,0.206260112,0.209256025,0.217899899,0.221296739,0.203917411,0.189905713,0.197734516,0.2083937,0.208576173,0.20658318,0.207949804,0.198435547,0.181906375,0.162332115,0.147823284,0.132813388,0.115217838,0.103254487,0.110988372,0.132037302,0.157467278,0.170850557,0.169692667,0.154676258,0.131108561,0.112338775,0.097327216,0.09673205,0.103297513,0.128726722,0.172167744,0.232328565,0.283813087,0.306198462,0.302047155,0.292980628,0.2666674,0.259407637,0.240281101,0.243150543,0.224018326,0.223777007,0.225721357,0.239220471,0.254762399,0.271534275,0.28735064,0.285159161,0.257164052,0.248064182,0.242352528,0.265024978,0.270279099,0.286280566
394458,23,"Charlotte, NC",msa,NC,0.156230456,0.172169443,0.193100362,0.213547451,0.231972939,0.244167508,0.243101263,0.244822336,0.232688795,0.209970196,0.201924368,0.193778014,0.212290633,0.21229982,0.232667846,0.248950372,0.26321986,0.27454071,0.275077841,0.275946931,0.254863936,0.224157625,0.204488509,0.200074259,0.203015769,0.184263111,0.179482499,0.18437983,0.192400552,0.185310393,0.179566796,0.180143102,0.176694935,0.163158299,0.141071932,0.119676594,0.110803707,0.106635388,0.109909728,0.117328003,0.135408626,0.152054653,0.163451628,0.163927959,0.156099572,0.134946486,0.112527768,0.09530019,0.095378186,0.105735515,0.132585042,0.177981229,0.234671747,0.28102481,0.310361959,0.321543303,0.321974466,0.290637989,0.263997787,0.218864325,0.198397926,0.165815993,0.161221568,0.160035576,0.173870557,0.190722454,0.209624336,0.227677402,0.232355433,0.208101966,0.198709552,0.189495088,0.205858413,0.208548201,0.225731014
395055,24,"San Antonio, TX",msa,TX,0.185747715,0.181506822,0.194604712,0.213137137,0.240725206,0.25967743,0.256568158,0.251635279,0.237516889,0.21726838,0.209180789,0.201263192,0.215768639,0.21099086,0.22412954,0.238480757,0.258512188,0.269304336,0.273657338,0.272428712,0.256403676,0.226615189,0.21690855,0.231283323,0.231155396,0.211584587,0.187717665,0.192103922,0.197131495,0.194944476,0.193653975,0.188460501,0.180001716,0.163360225,0.147885823,0.127632097,0.113997871,0.101749832,0.100492696,0.112538923,0.139851659,0.176909221,0.204261309,0.210446005,0.186820181,0.157970044,0.139177801,0.126105984,0.125949586,0.126319001,0.157792459,0.200818854,0.254214998,0.29712475,0.320575731,0.332707125,0.326754879,0.293921108,0.278161263,0.259819582,0.273858066,0.256816583,0.266171518,0.278351873,0.302597988,0.325526106,0.331856885,0.338041924,0.313134424,0.270995575,0.24905343,0.246795295,0.271657189,0.282010589,0.300465678
394998,25,"Portland, OR",msa,OR,0.162803867,0.171366672,0.19557678,0.227764434,0.263094815,0.292765055,0.307901967,0.315407833,0.288248922,0.233999485,0.20162066,0.175070218,0.189521853,0.187632902,0.220691352,0.253306144,0.286593797,0.30142105,0.312383378,0.310566461,0.284752124,0.233243657,0.190753973,0.172189179,0.171929819,0.173078833,0.179089992,0.189983632,0.190909456,0.189526239,0.185796231,0.184879568,0.173285393,0.155762404,0.134673015,0.114471773,0.105270589,0.098080091,0.103707437,0.116848593,0.143035429,0.171168019,0.193466198,0.202200762,0.191311401,0.164807369,0.130750622,0.107262963,0.100181033,0.10953137,0.143388286,0.201371241,0.265982651,0.307454643,0.328629459,0.332192938,0.318935784,0.265650791,0.230330204,0.196784982,0.195102679,0.176378871,0.188365329,0.214319681,0.250250429,0.277064219,0.288502134,0.294977355,0.280430344,0.234607312,0.203544966,0.183517432,0.195566542,0.200420407,0.223145069
395045,26,"Sacramento, CA",msa,CA,0.156172424,0.159922024,0.183991103,0.213806044,0.247011174,0.277361543,0.291863304,0.301803483,0.279668178,0.239172858,0.208454446,0.183824385,0.187942396,0.180795611,0.201749223,0.223750621,0.250520794,0.268172154,0.28017102,0.281304757,0.256493859,0.20930758,0.171021547,0.16400985,0.170730494,0.178815309,0.180059304,0.193315799,0.186258622,0.171405734,0.157047073,0.156478186,0.151164253,0.133987065,0.108496003,0.089691934,0.083080316,0.084754211,0.090006782,0.107460342,0.134041113,0.165349595,0.185076454,0.189770475,0.179311205,0.152729451,0.124743094,0.104863865,0.10278857,0.125191562,0.174490031,0.249001237,0.317352781,0.358529748,0.368272349,0.366691533,0.349239108,0.295736725,0.250397698,0.208123735,0.193012468,0.163317131,0.161831753,0.176415984,0.201091596,0.222440674,0.239085958,0.255456271,0.250612934,0.216339867,0.190342807,0.169777293,0.179618308,0.188381292,0.214236292
394982,27,"Pittsburgh, PA",msa,PA,0.152072497,0.159529294,0.181020627,0.195215515,0.21139313,0.222250821,0.228783249,0.233076291,0.218179295,0.179876333,0.15877102,0.144434997,0.165314767,0.170847166,0.192540089,0.212892711,0.237649063,0.249391249,0.261587611,0.262057086,0.244372438,0.197551023,0.171766077,0.181499548,0.187399153,0.140033059,0.110111614,0.129052685,0.185971921,0.21419522,0.216430031,0.219515065,0.21211206,0.188510582,0.163981863,0.136717254,0.135879998,0.128049998,0.137253684,0.155369848,0.18205763,0.210058305,0.22741451,0.236433317,0.22897959,0.195819282,0.16919702,0.146256334,0.144197015,0.142227812,0.162167177,0.198162752,0.231103969,0.259004065,0.272260799,0.283187517,0.273015427,0.233408416,0.208283559,0.183958026,0.191675033,0.185185469,0.197784326,0.211939773,0.228536064,0.241408779,0.252885725,0.271271632,0.27345665,0.240714518,0.218792414,0.200421958,0.209795502,0.204740811,0.213547373
